OID_,MAX,Avg_Cap
2238,4.199999809,1.72125
2239,4.100000381,1.72125
2240,4.400000095,1.72125
2241,3.5,1.72125
2242,3.700000048,1.72125
2243,4.199999809,1.72125
2244,3.799999714,1.72125
2245,3.5,1.72125
2246,4.599999905,1.72125
2247,3.999999762,1.72125
2248,4.199999809,1.72125
2249,4.300000191,1.72125
2250,4.199999809,1.72125
2251,3.999999762,1.72125
2252,3.700000048,1.72125
2253,3.5,1.72125
2254,3.5,1.72125
2255,4.199999809,1.72125
2256,4.199999809,1.72125
2257,3.700000048,1.72125
2258,3.700000048,1.72125
2259,3.700000048,1.72125
2260,3.700000048,1.72125
2261,4.400000095,1.72125
2262,3.799999714,1.72125
2263,4.400000095,1.72125
2264,4.400000095,1.72125
2265,4.400000095,1.72125
2266,3.799999714,1.72125
2267,3.799999714,1.72125
2268,3.900000095,1.72125
2269,3.999999762,1.72125
2270,4.400000095,1.72125
2271,3.5,1.72125
2272,3.799999714,1.72125
2273,3.5,1.72125
2274,4.300000191,1.72125
2275,3.700000048,1.72125
2276,3.999999762,1.72125
2277,3.700000048,1.72125
2278,4.400000095,1.72125
2279,4.199999809,1.72125
2280,4.400000095,1.72125
2281,4.199999809,1.72125
2282,3.700000048,1.72125
2283,3.5,1.72125
2284,3.799999714,1.72125
2285,3.999999762,1.72125
2286,4.100000381,1.72125
2287,3.999999762,1.72125
2288,3.5,1.72125
2289,3.5,1.72125
2290,4.599999905,1.72125
2291,4.199999809,1.72125
2292,3.799999714,1.72125
2293,3.799999714,1.72125
2294,3.5,1.72125
2295,4.100000381,1.72125
2296,3.799999714,1.72125
2297,4.199999809,1.72125
2298,3.999999762,1.72125
2299,3.700000048,1.72125
2300,4.100000381,1.72125
2301,3.999999762,1.72125
2302,4.400000095,1.72125
2303,3.799999714,1.72125
2304,3.700000048,1.72125
2305,4.599999905,1.72125
2306,3.999999762,1.72125
2307,3.5,2
2308,3.5,2
2309,3.399999857,2
2310,3.700000048,2
2311,3.999999762,2
2312,3.700000048,2
2313,3.999999762,2
2314,3.399999857,2
2315,3.399999857,2
2316,3.299999952,2
2317,3.5,2
2318,3.999999762,2
2319,3.399999857,2
2320,3.999999762,2
2321,3.5,2
2322,3.799999714,2
2323,3.999999762,2
2324,3.700000048,2
2325,3.799999714,2
2326,3.099999905,2
2327,3.999999762,2
2328,3.599999905,2
2329,3.700000048,2
2330,3.599999905,2
2331,3.399999857,2
2332,3.599999905,2
2333,3.999999762,2
2334,3.700000048,2
2335,3.799999714,2
2336,3.399999857,2
2337,3.399999857,2
2338,3.099999905,2
2339,3.599999905,2
2340,3.700000048,2
2341,3.5,2
2342,3.700000048,2
2343,4.650000095,3
2344,4.25,3
2345,4.450000286,3
2346,4.25,3
2347,4.650000095,3
2348,4.25,3
2349,4.650000095,3
2350,4.650000095,3
2351,4.25,3
2352,4.650000095,3
2353,4.25,3
2354,4.650000095,3
2355,4.650000095,3
2356,4.650000095,3
2357,4.25,3
2358,4.25,3
2359,4.25,3
2360,4.25,3
2361,4.650000095,3
2362,4.25,3
2363,4.650000095,3
2364,4.650000095,3
2365,4.25,3
2366,4.25,3
2367,4.650000095,3
2368,4.25,3
2369,4.650000095,3
2370,4.650000095,3
2371,4.650000095,3
2372,4.25,3
2373,4.650000095,3
2374,4.25,3
2375,4.25,3
2376,4.650000095,3
2377,4.25,3
2378,3.849999905,3
2379,4.450000286,3
2380,4.25,3
2381,4.25,3
2382,4.450000286,3
2383,4.25,3
2384,4.25,3
2385,4.050000191,3
2386,4.349999905,3
2387,3.949999809,3
2388,4.450000286,3
2389,4.450000286,3
2390,4.349999905,3
2391,4.450000286,3
2392,3.849999905,3
2393,3.549999952,3
2394,4.650000095,3
2395,3.849999905,3
2396,4.450000286,3
2397,3.949999809,3
2398,4.450000286,3
2399,4.050000191,3
2400,4.050000191,3
2401,4.25,3
2402,3.849999905,3
2403,4.25,3
2404,4.25,3
2405,4.349999905,3
2406,4.450000286,3
2407,4.450000286,3
2408,4.650000095,3
2409,4.450000286,3
2410,4.25,2.165467626
2411,3.75,2.165467626
2412,3.449999809,2.165467626
2413,3.349999905,2.165467626
2414,3.350000143,2.165467626
2415,3.449999809,2.165467626
2416,4.25,2.165467626
2417,3.25,2.165467626
2418,3.350000143,2.165467626
2419,3.549999952,2.165467626
2420,3.950000048,2.165467626
2421,3.649999857,2.165467626
2422,3.950000048,2.165467626
2423,3.849999905,2.165467626
2424,3.449999809,2.165467626
2425,4.150000095,2.165467626
2426,3.25,2.165467626
2427,3.449999809,2.165467626
2428,3.150000095,2.165467626
2429,4.150000095,2.165467626
2430,3.849999905,2.165467626
2431,3.25,2.165467626
2432,3.849999905,2.165467626
2433,3.449999809,2.165467626
2434,3.950000048,2.165467626
2435,4.050000191,2.165467626
2436,3.75,2.165467626
2437,4.350000381,2.165467626
2438,3.450000048,2.165467626
2439,3.449999809,2.165467626
2440,3.549999952,2.165467626
2441,3.649999857,2.165467626
2442,4.25,2.165467626
2443,3.449999809,2.165467626
2444,3.849999905,2.165467626
2445,3.649999857,2.165467626
2446,3.549999952,2.165467626
2447,4.25,2.165467626
2448,4.550000191,2.165467626
2449,4.25,2.165467626
2450,4.25,2.165467626
2451,4.050000191,2.165467626
2452,4.25,2.165467626
2453,3.950000048,2.165467626
2454,3.950000048,2.165467626
2455,4.25,2.165467626
2456,4.150000095,2.165467626
2457,3.649999857,2.165467626
2458,3.849999905,2.165467626
2459,3.849999905,2.165467626
2460,4.150000095,2.165467626
2461,3.150000095,2.165467626
2462,3.849999905,2.165467626
2463,3.150000095,2.165467626
2464,3.849999905,2.165467626
2465,3.449999809,2.165467626
2466,3.75,2.165467626
2467,3.75,2.165467626
2468,3.449999809,2.165467626
2469,3.950000048,2.165467626
2470,4.150000095,2.165467626
2471,3.75,2.165467626
2472,3.849999905,2.165467626
2473,3.350000143,2.165467626
2474,3.950000048,2.165467626
2475,3.649999857,2.165467626
2476,3.549999952,2.165467626
2477,3.649999857,2.165467626
2478,3.649999857,2.165467626
2479,3.450000048,2.165467626
2480,4.25,2.165467626
2481,3.75,2.165467626
2482,4.25,2.165467626
2483,3.849999905,2.165467626
2484,3.449999809,2.165467626
2485,4.25,2.165467626
2486,3.649999857,2.165467626
2487,3.449999809,2.165467626
2488,3.950000048,2.165467626
2489,4.25,2.165467626
2490,3.649999857,2.165467626
2491,4.25,2.165467626
2492,4.550000191,2.165467626
2493,3.649999857,2.165467626
2494,3.449999809,2.165467626
2495,3.449999809,2.165467626
2496,3.549999952,2.165467626
2497,3.950000048,2.165467626
2498,3.849999905,2.165467626
2499,3.449999809,2.165467626
2500,3.649999857,2.165467626
2501,3.950000048,2.165467626
2502,3.849999905,2.165467626
2503,4.25,2.165467626
2504,3.150000095,2.165467626
2505,3.649999857,2.165467626
2506,4.25,2.165467626
2507,3.549999952,2.165467626
2508,3.849999905,2.165467626
2509,2.950000048,2.165467626
2510,3.950000048,2.165467626
2511,3.150000095,2.165467626
2512,3.950000048,2.165467626
2513,3.849999905,2.165467626
2514,3.849999905,2.165467626
2515,4.150000095,2.165467626
2516,3.550000191,2.165467626
2517,3.849999905,2.165467626
2518,3.449999809,2.165467626
2519,3.75,2.165467626
2520,3.950000048,2.165467626
2521,4.25,2.165467626
2522,3.849999905,2.165467626
2523,3.849999905,2.165467626
2524,3.449999809,2.165467626
2525,3.649999857,2.165467626
2526,3.449999809,2.165467626
2527,3.849999905,2.165467626
2528,3.849999905,2.165467626
2529,4.25,2.165467626
2530,4.150000095,2.165467626
2531,3.75,2.165467626
2532,4.550000191,2.165467626
2533,3.849999905,2.165467626
2534,4.25,2.165467626
2535,3.849999905,2.165467626
2536,3.75,2.165467626
2537,3.549999952,2.165467626
2538,3.350000143,2.165467626
2539,3.75,2.165467626
2540,3.449999809,2.165467626
2541,4.25,2.165467626
2542,2.950000048,2.165467626
2543,3.649999857,2.165467626
2544,4.550000191,2.165467626
2545,4.150000095,2.165467626
2546,3.950000048,2.165467626
2547,3.950000048,2.165467626
2548,3.75,2.165467626
2549,4.300000191,1.721239669
2550,4.400000095,1.721239669
2551,3.5,1.721239669
2552,3.5,1.721239669
2553,4.599999905,1.721239669
2554,3.700000048,1.721239669
2555,3.999999762,1.721239669
2556,3.900000095,1.721239669
2557,4.199999809,1.721239669
2558,4.400000095,1.721239669
2559,3.700000048,1.721239669
2560,3.5,1.721239669
2561,3.5,1.721239669
2562,3.999999762,1.721239669
2563,3.700000048,1.721239669
2564,4.199999809,1.721239669
2565,3.799999714,1.721239669
2566,4.100000381,1.721239669
2567,4.400000095,1.721239669
2568,4.400000095,1.721239669
2569,3.5,1.721239669
2570,3.5,1.721239669
2571,3.999999762,1.721239669
2572,4.599999905,1.721239669
2573,3.700000048,1.721239669
2574,4.400000095,1.721239669
2575,4.199999809,1.721239669
2576,3.799999714,1.721239669
2577,3.5,1.721239669
2578,3.799999714,1.721239669
2579,3.5,1.721239669
2580,3.700000048,1.721239669
2581,4.199999809,1.721239669
2582,3.700000048,1.721239669
2583,3.799999714,1.721239669
2584,3.700000048,1.721239669
2585,3.799999714,1.721239669
2586,3.999999762,1.721239669
2587,4.199999809,1.721239669
2588,3.700000048,1.721239669
2589,4.199999809,1.721239669
2590,3.5,1.721239669
2591,3.5,1.721239669
2592,4.199999809,1.721239669
2593,4.400000095,1.721239669
2594,3.5,1.721239669
2595,3.999999762,1.721239669
2596,3.700000048,1.721239669
2597,3.999999762,1.721239669
2598,3.700000048,1.721239669
2599,3.700000048,1.721239669
2600,3.700000048,1.721239669
2601,4.199999809,1.721239669
2602,3.999999762,1.721239669
2603,3.900000095,1.721239669
2604,3.700000048,1.721239669
2605,3.700000048,1.721239669
2606,4.199999809,1.721239669
2607,3.700000048,1.721239669
2608,3.700000048,1.721239669
2609,4.599999905,1.721239669
2610,3.700000048,1.721239669
2611,4.199999809,1.721239669
2612,3.799999714,1.721239669
2613,3.5,1.721239669
2614,3.700000048,1.721239669
2615,4.599999905,1.721239669
2616,3.999999762,1.721239669
2617,3.5,1.721239669
2618,4.300000191,1.721239669
2619,4.400000095,1.721239669
2620,4.199999809,1.721239669
2621,3.5,1.721239669
2622,4.400000095,1.721239669
2623,3.700000048,1.721239669
2624,4.199999809,1.721239669
2625,3.5,1.721239669
2626,3.5,1.721239669
2627,3.5,1.721239669
2628,3.5,1.721239669
2629,3.5,1.721239669
2630,4.400000095,1.721239669
2631,3.5,1.721239669
2632,3.799999714,1.721239669
2633,4.400000095,1.721239669
2634,3.5,1.721239669
2635,3.900000095,1.721239669
2636,3.700000048,1.721239669
2637,4.400000095,1.721239669
2638,4.199999809,1.721239669
2639,4.400000095,1.721239669
2640,4.199999809,1.721239669
2641,4.400000095,1.721239669
2642,3.999999762,1.721239669
2643,4.599999905,1.721239669
2644,4.599999905,1.721239669
2645,3.5,1.721239669
2646,3.5,1.721239669
2647,4.199999809,1.721239669
2648,4.400000095,1.721239669
2649,4.300000191,1.721239669
2650,3.900000095,1.721239669
2651,3.999999762,1.721239669
2652,4.400000095,1.721239669
2653,3.900000095,1.721239669
2654,4.199999809,1.721239669
2655,3.799999714,1.721239669
2656,3.999999762,1.721239669
2657,3.5,1.721239669
2658,3.900000095,1.721239669
2659,3.999999762,1.721239669
2660,3.700000048,1.721239669
2661,3.700000048,1.721239669
2662,3.5,1.721239669
2663,3.999999762,1.721239669
2664,3.700000048,1.721239669
2665,4.599999905,1.721239669
2666,3.799999714,1.721239669
2667,4.599999905,1.721239669
2668,3.700000048,1.721239669
2669,3.999999762,1.721239669
2670,4.25,1.5
2671,3.900000095,1.5
2672,3.900000095,1.5
2673,3.650000095,1.5
2674,3.949999809,1.5
2675,4.299999714,1.5
2676,3.849999905,1.5
2677,3.849999905,1.5
2678,3.450000048,1.5
2679,3.650000095,1.5
2680,3.950000048,1.5
2681,4.25,1.5
2682,3.849999905,1.5
2683,4.450000286,1.5
2684,3.650000095,1.5
2685,3.949999809,1.5
2686,4.25,1.5
2687,4.5,1.5
2688,4.5,1.5
2689,3.75,1.5
2690,3.900000095,1.5
2691,3.75,1.5
2692,3.900000095,1.5
2693,4.25,1.5
2694,4.050000191,1.5
2695,3.849999905,1.5
2696,3.849999905,1.5
2697,3.650000095,1.5
2698,3.850000143,1.5
2699,3.849999905,1.5
2700,4.25,1.5
2701,3.849999905,1.5
2702,3.900000095,1.5
2703,4.25,1.5
2704,4.300000191,1.5
2705,4.100000381,1.5
2706,4.25,1.5
2707,4.349999905,1.5
2708,4.5,1.5
2709,4.650000095,1.5
2710,3.650000095,1.5
2711,4.450000286,1.5
2712,3.75,1.5
2713,4.650000095,1.5
2714,3.650000095,1.5
2715,4.300000191,1.5
2716,4.5,1.5
2717,3.849999905,1.5
2718,3.450000048,1.5
2719,3.450000048,1.5
2720,4.299999714,1.5
2721,4.050000191,1.5
2722,4.299999714,1.5
2723,4.050000191,1.5
2724,4.650000095,1.5
2725,3.900000095,1.5
2726,4.650000095,1.5
2727,3.950000048,1.5
2728,4.349999905,1.5
2729,3.450000048,1.5
2730,4.050000191,1.5
2731,4.25,1.5
2732,4.25,1.5
2733,4.050000191,1.5
2734,4.25,1.5
2735,3.900000095,1.5
2736,4.25,1.5
2737,3.850000143,1.5
2738,4.050000191,1.5
2739,4.299999714,1.5
2740,4.050000191,1.5
2741,3.450000048,1.5
2742,4.450000286,1.5
2743,4.25,1.5
2744,4.450000286,1.5
2745,3.900000095,1.5
2746,4.100000381,1.5
2747,3.549999952,1.5
2748,4.25,1.5
2749,4.650000095,1.5
2750,4.699999809,1.5
2751,3.849999905,1.5
2752,4.300000191,1.5
2753,4.650000095,1.5
2754,3.849999905,1.5
2755,4.25,1.5
2756,4.299999714,1.5
2757,4.25,1.5
2758,3.849999905,1.5
2759,4.699999809,1.5
2760,4.25,1.5
2761,3.450000048,1.5
2762,4.100000381,1.5
2763,4.650000095,1.5
2764,3.849999905,1.5
2765,4.25,1.5
2766,3.450000048,1.5
2767,3.849999905,1.5
2768,4.650000095,1.5
2769,3.350000143,1.5
2770,4.100000381,1.5
2771,3.849999905,1.5
2772,4.299999714,1.5
2773,4.100000381,1.5
2774,4.299999714,1.5
2775,4.650000095,1.5
2776,4.299999714,1.5
2777,4.25,1.5
2778,4.349999905,1.5
2779,3.849999905,1.5
2780,4.050000191,1.5
2781,4.25,1.5
2782,3.900000095,1.5
2783,4.25,1.5
2784,3.850000143,1.5
2785,4.299999714,1.5
2786,3.849999905,1.5
2787,3.849999905,1.5
2788,3.849999905,1.5
2789,4.100000381,1.5
2790,3.849999905,1.5
2791,3.650000095,1.5
2792,4.450000286,1.5
2793,4.050000191,1.5
2794,3.950000048,1.5
2795,4.450000286,1.5
2796,4.5,1.5
2797,4.050000191,1.5
2798,3.450000048,1.5
2799,4.25,1.5
2800,4.100000381,1.5
2801,4.299999714,1.5
2802,3.650000095,1.5
2803,4.25,1.5
2804,3.5,3.377627119
2805,3.000000238,3.377627119
2806,3.5,3.377627119
2807,3.700000048,3.377627119
2808,3.400000095,3.377627119
2809,4.100000381,3.377627119
2810,2.800000191,3.377627119
2811,4.300000191,3.377627119
2812,3.200000048,3.377627119
2813,3.599999905,3.377627119
2814,3.200000048,3.377627119
2815,2.800000191,3.377627119
2816,4.599999905,3.377627119
2817,3.600000143,3.377627119
2818,3.600000143,3.377627119
2819,3.5,3.377627119
2820,3.600000143,3.377627119
2821,3.200000048,3.377627119
2822,3.000000238,3.377627119
2823,4.599999905,3.377627119
2824,3.200000048,3.377627119
2825,3.599999905,3.377627119
2826,3.5,3.377627119
2827,3.600000143,3.377627119
2828,3.5,3.377627119
2829,3.900000095,3.377627119
2830,4,3.377627119
2831,3.600000143,3.377627119
2832,3.900000095,3.377627119
2833,3.099999905,3.377627119
2834,4,3.377627119
2835,3.200000048,3.377627119
2836,4.300000191,3.377627119
2837,3.200000048,3.377627119
2838,4,3.377627119
2839,3.600000143,3.377627119
2840,3.200000048,3.377627119
2841,3.000000238,3.377627119
2842,4,3.377627119
2843,3.200000048,3.377627119
2844,3.5,3.377627119
2845,3.700000048,3.377627119
2846,3.200000048,3.377627119
2847,3.200000048,3.377627119
2848,4.300000191,3.377627119
2849,3.299999952,3.377627119
2850,3.900000095,3.377627119
2851,3.600000143,3.377627119
2852,4.300000191,3.377627119
2853,3.5,3.377627119
2854,3.700000048,3.377627119
2855,3.200000048,3.377627119
2856,4,3.377627119
2857,3.400000095,3.377627119
2858,3.5,3.377627119
2859,3.400000095,3.377627119
2860,3.200000048,3.377627119
2861,3.799999952,3.377627119
2862,3.099999905,3.377627119
2863,3.799999952,2.3
2864,3.999999762,2.3
2865,3.400000095,2.3
2866,3.700000048,2.3
2867,2.900000095,2.3
2868,3.299999952,2.3
2869,3.200000048,2.3
2870,3.999999762,2.3
2871,3.100000143,2.3
2872,3.100000143,2.3
2873,3.400000095,2.3
2874,3.200000048,2.3
2875,3.200000048,2.3
2876,3.200000048,2.3
2877,3.200000048,2.3
2878,3.700000048,2.3
2879,3.200000048,2.3
2880,2.900000095,2.3
2881,3.400000095,2.3
2882,3.5,2.3
2883,3.100000143,2.3
2884,3.700000048,2.3
2885,3.100000143,2.3
2886,4.100000381,2.3
2887,3.999999762,2.3
2888,3.400000095,2.3
2889,2.900000095,2.3
2890,3.700000048,2.3
2891,3.5,2.3
2892,3.100000143,2.3
2893,3.400000095,2.3
2894,3.599999905,2.3
2895,3.400000095,2.3
2896,3.400000095,2.3
2897,3.400000095,2.3
2898,3.200000048,2.3
2899,3.900000095,2.3
2900,3.200000048,2.3
2901,3.400000095,2.3
2902,3.5,2.3
2903,3.700000048,2.3
2904,3.700000048,2.3
2905,3.200000048,2.3
2906,3.700000048,2.3
2907,3.400000095,2.3
2908,3.100000143,2.3
2909,3.799999952,2.3
2910,3.200000048,2.3
2911,3.700000048,2.3
2912,3.200000048,2.3
2913,2.900000095,2.3
2914,3.200000048,2.3
2915,3.400000095,2.3
2916,3.700000048,2.3
2917,3.700000048,2.3
2918,3.400000095,2.3
2919,3.700000048,2.3
2920,3.5,2.3
2921,3.799999714,2.3
2922,3.5,2.3
2923,3.700000048,2.3
2924,3.799999714,2.3
2925,3.5,2.3
2926,3.200000048,2.3
2927,3.400000095,2.3
2928,3.100000143,2.3
2929,2.900000095,2.3
2930,3.5,2.3
2931,3.400000095,2.3
2932,3.299999952,2.3
2933,2.900000095,2.3
2934,2.900000095,2.3
2935,3.799999952,2.3
2936,3.700000048,2.3
2937,3.400000095,2.3
2938,2.900000095,2.3
2939,3.5,2.3
2940,3.600000143,2.3
2941,3.700000048,2.3
2942,2.900000095,2.3
2943,3.400000095,2.3
2944,3.999999762,2.3
2945,3.799999714,2.3
2946,2.900000095,2.3
2947,3.400000095,2.3
2948,3.400000095,2.3
2949,3.5,2.3
2950,3.400000095,2.3
2951,3.400000095,2.3
2952,3.200000048,2.3
2953,3.400000095,2.3
2954,3.5,2.3
2955,2.900000095,2.3
2956,3.200000048,2.3
2957,3.400000095,2.3
2958,3.700000048,2.3
2959,3.100000143,2.3
2960,3.700000048,2.3
2961,2.900000095,2.3
2962,4,2.3
2963,3.400000095,2.3
2964,3.400000095,2.3
2965,3.200000048,2.3
2966,3.400000095,2.3
2967,3.100000143,2.3
2968,3.100000143,2.3
2969,3.700000048,3.227903226
2970,3.799999714,3.227903226
2971,4.199999809,3.227903226
2972,4.599999905,3.227903226
2973,4.300000191,3.227903226
2974,3.75,3.227903226
2975,3.900000095,3.227903226
2976,4.599999905,3.227903226
2977,4.199999809,3.227903226
2978,4.300000191,3.227903226
2979,3.900000095,3.227903226
2980,4.199999809,3.227903226
2981,3.599999905,3.227903226
2982,3.999999762,3.227903226
2983,4.599999905,3.227903226
2984,4.300000191,3.227903226
2985,3.900000095,3.227903226
2986,3.900000095,3.227903226
2987,4.599999905,3.227903226
2988,4.300000191,3.227903226
2989,4.599999905,3.227903226
2990,3.849999905,3.227903226
2991,4.599999905,3.227903226
2992,4.599999905,3.227903226
2993,4.599999905,3.227903226
2994,3.849999905,3.227903226
2995,4.300000191,3.227903226
2996,4.599999905,3.227903226
2997,3.399999857,3.227903226
2998,4.550000191,3.227903226
2999,4.25,3.227903226
3000,4.300000191,3.227903226
3001,4.199999809,3.227903226
3002,4.199999809,3.227903226
3003,4.199999809,3.227903226
3004,3.799999714,3.227903226
3005,4.199999809,3.227903226
3006,4.599999905,3.227903226
3007,4.199999809,3.227903226
3008,3.849999905,3.227903226
3009,3.5,3.227903226
3010,4.199999809,3.227903226
3011,3.900000095,3.227903226
3012,4.199999809,3.227903226
3013,4.599999905,3.227903226
3014,4.599999905,3.227903226
3015,4.199999809,3.227903226
3016,4.199999809,3.227903226
3017,4.599999905,3.227903226
3018,4.199999809,3.227903226
3019,3.900000095,3.227903226
3020,4.199999809,3.227903226
3021,4.550000191,3.227903226
3022,4.199999809,3.227903226
3023,4.199999809,3.227903226
3024,4.150000095,3.227903226
3025,4.599999905,3.227903226
3026,3.5,3.227903226
3027,3.849999905,3.227903226
3028,4.300000191,3.227903226
3029,4.599999905,3.227903226
3030,4.599999905,1.6
3031,3.799999714,1.6
3032,4.400000095,1.6
3033,4.400000095,1.6
3034,4.400000095,1.6
3035,4.400000095,1.6
3036,4.199999809,1.6
3037,4.400000095,1.6
3038,4.400000095,1.6
3039,4.199999809,1.6
3040,4.400000095,1.6
3041,4.400000095,1.6
3042,4.199999809,1.6
3043,4.199999809,1.6
3044,4.199999809,1.6
3045,4.400000095,1.6
3046,4.199999809,1.6
3047,4.199999809,1.6
3048,3.799999714,1.6
3049,4.400000095,1.6
3050,4.400000095,1.6
3051,4.400000095,1.6
3052,4.400000095,1.6
3053,4.400000095,1.6
3054,4.400000095,1.6
3055,4.100000381,1.6
3056,4.400000095,1.6
3057,4.400000095,1.6
3058,4.199999809,1.6
3059,4.199999809,1.6
3060,4.199999809,1.6
3061,4.400000095,1.6
3062,4.199999809,1.6
3063,4.400000095,1.6
3064,4.199999809,1.6
3065,4.199999809,1.6
3066,4.400000095,1.6
3067,4.400000095,1.6
3068,3.799999714,1.6
3069,4.400000095,1.6
3070,4.400000095,1.6
3071,4.400000095,1.6
3072,4.400000095,1.6
3073,4.199999809,1.6
3074,4.599999905,1.6
3075,4.400000095,1.6
3076,4.400000095,1.6
3077,4.400000095,1.6
3078,4.199999809,1.6
3079,4.599999905,1.6
3080,4.400000095,1.6
3081,4.199999809,1.6
3082,3.900000095,1.6
3083,4.199999809,1.6
3084,4.199999809,1.6
3085,4.199999809,1.6
3086,4.599999905,1.6
3087,3.900000095,1.6
3088,4.199999809,1.6
3089,4.400000095,1.6
3090,4.400000095,1.6
3091,4.199999809,1.6
3092,4.400000095,1.6
3093,4.100000381,1.6
3094,4.199999809,1.6
3095,3.599999905,2
3096,3.399999857,2
3097,4.199999809,2
3098,3.799999714,2
3099,3.599999905,2
3100,3.999999762,2
3101,3.799999714,2
3102,3.799999714,2
3103,3.999999762,2
3104,3.399999857,2
3105,3.999999762,2
3106,3.999999762,2
3107,3.999999762,2
3108,3.799999714,2
3109,3.799999714,2
3110,4.199999809,2
3111,3.999999762,2
3112,3.599999905,2
3113,4.199999809,2
3114,3.999999762,2
3115,3.999999762,2
3116,3.399999857,2
3117,3.999999762,2
3118,3.999999762,2
3119,3.799999714,2
3120,3.299999952,2
3121,3.999999762,2
3122,3.999999762,2
3123,3.599999905,2
3124,3.5,2
3125,3.399999857,2
3126,3.299999952,2
3127,3.599999905,2
3128,3.599999905,2
3129,3.599999905,2
3130,3.999999762,2
3131,3.599999905,2
3132,3.999999762,2
3133,3.999999762,2
3134,3.999999762,2
3135,3.799999714,2
3136,3.999999762,2
3137,3.999999762,2
3138,3.599999905,2
3139,3.700000048,2
3140,3.999999762,2
3141,3.599999905,2
3142,3.599999905,2
3143,3.5,2
3144,3.5,2
3145,3.399999857,2
3146,3.5,2
3147,3.999999762,2
3148,3.799999714,2
3149,3.399999857,2
3150,3.799999714,2
3151,4.199999809,2
3152,3.799999714,2
3153,3.999999762,2
3154,3.599999905,2
3155,3.999999762,2
3156,4.199999809,2
3157,3.5,2
3158,3.799999714,2
3159,3.799999714,2
3160,3.799999714,2
3161,3.999999762,2
3162,3.999999762,2
3163,3.999999762,2
3164,3.700000048,2
3165,3.299999952,2
3166,3.299999952,2
3167,3.999999762,2
3168,3.399999857,2
3169,3.900000095,2
3170,4.400000095,2
3171,4.699999809,1.8
3172,4.699999809,1.8
3173,4.699999809,1.8
3174,4,1.8
3175,4,1.8
3176,4.299999714,1.8
3177,4.400000095,1.8
3178,4,1.8
3179,4.699999809,1.8
3180,4,1.8
3181,4,1.8
3182,4.299999714,1.8
3183,4.299999714,1.8
3184,4.299999714,1.8
3185,4.400000095,1.8
3186,4.400000095,1.8
3187,4.299999714,1.8
3188,4.299999714,1.8
3189,4,1.8
3190,4.400000095,1.8
3191,4,1.8
3192,4,1.8
3193,4.699999809,1.8
3194,4.400000095,2
3195,4.299999714,1.8
3196,4,1.8
3197,4,1.8
3198,4.400000095,1.8
3199,4.400000095,1.8
3200,4.400000095,2
3201,4,1.8
3202,4.400000095,1.8
3203,4.699999809,1.8
3204,4.699999809,1.8
3205,4,2
3206,4.400000095,2
3207,4.699999809,1.8
3208,4.299999714,1.8
3209,4.299999714,1.8
3210,4.400000095,2
3211,4.400000095,1.8
3212,4,2
3213,4,1.8
3214,4.400000095,1.8
3215,4.699999809,1.8
3216,4.299999714,1.8
3217,4.699999809,1.8
3218,4.699999809,1.8
3219,4,1.8
3220,4.699999809,1.8
3221,4.699999809,1.8
3222,4.699999809,1.8
3223,4.299999714,1.8
3224,4.299999714,1.8
3225,4,1.8
3226,4.050000191,1.5
3227,3.900000095,1.5
3228,4.300000191,1.6
3229,4.299999714,1.5
3230,4.299999714,1.6
3231,4.450000286,1.6
3232,4.100000381,1.5
3233,4.699999809,1.6
3234,4.699999809,1.5
3235,4.650000095,1.6
3236,4.699999809,1.6
3237,3.849999905,1.5
3238,4.650000095,1.6
3239,4.299999714,1.6
3240,4.650000095,1.6
3241,4.699999809,1.5
3242,4.299999714,1.5
3243,4.699999809,1.6
3244,4.699999809,1.6
3245,4.699999809,1.5
3246,4.699999809,1.5
3247,4.299999714,1.5
3248,4,1.5
3249,4.25,1.6
3250,4.25,1.6
3251,4.450000286,1.6
3252,4.650000095,1.6
3253,4.299999714,1.5
3254,4.699999809,1.6
3255,4.650000095,1.6
3256,4,1.5
3257,4.650000095,1.6
3258,4.25,1.6
3259,4.699999809,1.5
3260,4.25,1.6
3261,4.699999809,1.6
3262,4.299999714,1.5
3263,4.699999809,1.6
3264,4.100000381,1.5
3265,4.5,1.5
3266,4.650000095,1.5
3267,4,1.5
3268,4.299999714,1.6
3269,4.299999714,1.6
3270,4,1.5
3271,4.699999809,1.6
3272,4.699999809,1.6
3273,4.699999809,1.5
3274,4.5,1.5
3275,4.699999809,1.6
3276,4,1.5
3277,4.25,1.5
3278,4.25,1.6
3279,4.699999809,1.5
3280,4.699999809,1.6
3281,4.650000095,1.6
3282,4.299999714,1.6
3283,4,1.5
3284,4.699999809,1.5
3285,4.400000095,1.5
3286,4.699999809,1.5
3287,4.25,1.6
3288,4.25,1.6
3289,4.699999809,1.6
3290,4.699999809,1.6
3291,4.25,1.6
3292,4.100000381,1.5
3293,4.25,1.6
3294,4.299999714,1.6
3295,4.400000095,1.5
3296,4.299999714,1.5
3297,4.299999714,1.6
3298,4.699999809,1.5
3299,4.699999809,1.5
3300,4.299999714,1.5
3301,4.5,1.5
3302,4.25,1.5
3303,4,1.5
3304,4.650000095,1.6
3305,4.699999809,1.5
3306,4.450000286,1.6
3307,4.699999809,1.6
3308,4.699999809,1.5
3309,4.299999714,1.6
3310,4.699999809,1.6
3311,4.25,1.5
3312,4.699999809,1.6
